Gender,CGPA,No. of Placements,No. of Backlogs,Section,Year,Branch,Status
female,8.63,2,0.0,1,21,ECE,Placed
female,6.0,1,0.0,1,21,ECE,Placed
female,7.8,2,0.0,1,21,ECE,Placed
female,8.22,3,0.0,1,21,ECE,Placed
female,8.22,2,0.0,1,21,ECE,Placed
female,8.55,1,0.0,1,21,ECE,Placed
female,8.27,1,0.0,1,21,ECE,Placed
female,6.9,1,1.0,1,21,ECE,Placed
female,8.41,1,0.0,1,21,ECE,Placed
female,6.29,0,0.0,1,21,ECE,Not Placed
female,7.42,2,1.0,1,21,ECE,Placed
male,8.29,0,0.0,1,21,ECE,Not Placed
male,7.53,1,0.0,1,21,ECE,Placed
male,8.07,1,0.0,1,21,ECE,Placed
male,5.18,0,3.0,1,21,ECE,Not Placed
male,8.43,3,0.0,1,21,ECE,Placed
male,5.33,1,7.0,1,21,ECE,Placed
male,7.0,1,0.0,1,21,ECE,Placed
male,7.86,1,0.0,1,21,ECE,Placed
male,7.13,1,0.0,1,21,ECE,Placed
male,7.78,0,0.0,1,21,ECE,Not Placed
male,7.5,1,0.0,1,21,ECE,Placed
male,7.33430769230769,0,1.0,1,21,ECE,Not Placed
male,7.03,1,0.0,1,21,ECE,Placed
male,7.15,1,0.0,1,21,ECE,Placed
male,6.45,0,6.0,1,21,ECE,Not Placed
male,7.6,2,0.0,1,21,ECE,Placed
male,7.31,2,0.0,1,21,ECE,Placed
male,6.43,1,0.0,1,21,ECE,Placed
male,7.13,1,0.0,1,21,ECE,Placed
male,8.33,4,0.0,1,21,ECE,Placed
male,7.2,1,0.0,1,21,ECE,Placed
male,5.73,1,3.0,1,21,ECE,Placed
male,7.78,3,0.0,1,21,ECE,Placed
male,7.57,0,0.0,1,21,ECE,Not Placed
male,6.4,0,1.0,1,21,ECE,Not Placed
male,7.74,0,0.0,1,21,ECE,Not Placed
male,8.54,5,0.0,1,21,ECE,Placed
male,6.72,1,0.0,1,21,ECE,Placed
male,7.31,3,0.0,1,21,ECE,Placed
male,7.33430769230769,0,2.0,1,21,ECE,Not Placed
male,6.25,0,0.0,1,21,ECE,Not Placed
male,7.39,1,0.0,1,21,ECE,Placed
male,7.01,0,0.0,1,21,ECE,Not Placed
male,6.55,2,0.0,1,21,ECE,Placed
male,5.29,1,1.0,1,21,ECE,Placed
male,7.33430769230769,0,1.0,1,21,ECE,Not Placed
male,7.4,2,0.0,1,21,ECE,Placed
male,7.33430769230769,2,3.0,1,21,ECE,Placed
male,7.7,3,0.0,1,21,ECE,Placed
male,7.28,0,0.0,1,21,ECE,Not Placed
female,8.19,0,0.0,1,21,ECE,Not Placed
female,6.87,0,0.0,1,21,ECE,Not Placed
male,7.33430769230769,0,5.0,1,21,ECE,Not Placed
male,7.46,0,0.0,1,21,ECE,Not Placed
male,6.7,1,0.0,1,21,ECE,Placed
male,6.52,0,2.0,1,21,ECE,Not Placed
male,7.07,3,0.0,1,21,ECE,Placed
male,6.4,0,1.0,1,21,ECE,Not Placed
male,8.02,0,0.0,1,21,ECE,Not Placed
male,6.0,0,,2,21,ECE,Not Placed
female,8.31,3,,2,21,ECE,Placed
female,7.67,3,,2,21,ECE,Placed
female,8.02,2,,2,21,ECE,Placed
female,8.63,2,,2,21,ECE,Placed
female,7.72,2,,2,21,ECE,Placed
female,7.58,1,,2,21,ECE,Placed
female,8.01,1,,2,21,ECE,Placed
female,7.94,1,,2,21,ECE,Placed
female,9.03,3,,2,21,ECE,Placed
female,7.41,1,,2,21,ECE,Placed
female,8.46,1,,2,21,ECE,Placed
female,7.89,2,,2,21,ECE,Placed
female,6.4,0,,2,21,ECE,Not Placed
female,8.42,5,,2,21,ECE,Placed
female,8.08,1,,2,21,ECE,Placed
female,9.08,1,,2,21,ECE,Placed
female,8.44,4,,2,21,ECE,Placed
female,6.96,1,,2,21,ECE,Placed
female,7.57,3,,2,21,ECE,Placed
female,8.45,2,,2,21,ECE,Placed
female,8.49,4,,2,21,ECE,Placed
male,6.04,0,,2,21,ECE,Not Placed
male,6.61,1,,2,21,ECE,Placed
male,6.1,1,,2,21,ECE,Placed
male,6.81,3,,2,21,ECE,Placed
male,7.25,1,,2,21,ECE,Placed
male,6.1,0,,2,21,ECE,Not Placed
male,6.77,0,,2,21,ECE,Not Placed
male,8.14,3,,2,21,ECE,Placed
male,8.33,1,,2,21,ECE,Placed
male,8.02,1,,2,21,ECE,Placed
male,8.88,1,,2,21,ECE,Placed
male,8.58,1,,2,21,ECE,Placed
male,8.63,2,,2,21,ECE,Placed
male,8.01,2,,2,21,ECE,Placed
male,8.84,4,,2,21,ECE,Placed
male,6.24,0,,2,21,ECE,Not Placed
male,6.56,2,,2,21,ECE,Placed
male,6.72,3,,2,21,ECE,Placed
male,6.35,1,,2,21,ECE,Placed
male,7.93,5,,2,21,ECE,Placed
male,6.5,3,,2,21,ECE,Placed
male,6.2,3,,2,21,ECE,Placed
male,7.86,2,,2,21,ECE,Placed
male,8.11,2,,2,21,ECE,Placed
male,7.2,2,,2,21,ECE,Placed
male,6.83,0,,2,21,ECE,Not Placed
male,6.2,1,,2,21,ECE,Placed
male,8.46,5,,2,21,ECE,Placed
male,7.94,3,,2,21,ECE,Placed
male,7.89,2,,2,21,ECE,Placed
male,6.24,3,,2,21,ECE,Placed
male,7.22,4,,2,21,ECE,Placed
male,7.01,2,,2,21,ECE,Placed
male,7.94,1,,2,21,ECE,Placed
male,8.64,1,,2,21,ECE,Placed
male,8.32,3,,2,21,ECE,Placed
male,7.13,1,,2,21,ECE,Placed
male,7.74,2,,2,21,ECE,Placed
female,8.52,0,,2,21,ECE,Not Placed
male,6.59,0,,2,21,ECE,Not Placed
female,6.86,0,,2,21,ECE,Not Placed
female,6.93,1,,2,21,ECE,Placed
male,5.79,0,,2,21,ECE,Not Placed
female,6.67,0,,2,21,ECE,Not Placed
female,7.503880597014926,0,,2,21,ECE,Not Placed
female,6.5,0,,2,21,ECE,Not Placed
female,8.78,1,,3,21,ECE,Placed
female,7.500634920634921,2,,3,21,ECE,Placed
female,7.47,1,,3,21,ECE,Placed
female,5.9,2,,3,21,ECE,Placed
female,8.73,4,,3,21,ECE,Placed
female,8.6,1,,3,21,ECE,Placed
female,9.03,1,,3,21,ECE,Placed
female,7.6,3,,3,21,ECE,Placed
female,8.31,4,,3,21,ECE,Placed
female,8.48,2,,3,21,ECE,Placed
female,8.2,1,,3,21,ECE,Placed
female,6.0,0,,3,21,ECE,Not Placed
female,8.53,2,,3,21,ECE,Placed
female,8.9,3,,3,21,ECE,Placed
female,5.85,1,,3,21,ECE,Placed
female,8.41,2,,3,21,ECE,Placed
female,7.2,2,,3,21,ECE,Placed
female,5.34,2,,3,21,ECE,Placed
female,6.08,1,,3,21,ECE,Placed
female,8.17,1,,3,21,ECE,Placed
female,6.06,1,,3,21,ECE,Placed
female,6.01,1,,3,21,ECE,Placed
female,7.2,0,,3,21,ECE,Not Placed
female,7.82,2,,3,21,ECE,Placed
male,6.9,1,,3,21,ECE,Placed
male,8.35,2,,3,21,ECE,Placed
male,6.07,1,,3,21,ECE,Placed
male,8.51,1,,3,21,ECE,Placed
male,9.12,5,,3,21,ECE,Placed
male,6.57,0,,3,21,ECE,Not Placed
male,6.9,2,,3,21,ECE,Placed
male,7.56,1,,3,21,ECE,Placed
male,7.0,2,,3,21,ECE,Placed
male,7.500634920634921,0,,3,21,ECE,Not Placed
male,6.7,1,,3,21,ECE,Placed
male,8.75,3,,3,21,ECE,Placed
male,8.9,3,,3,21,ECE,Placed
male,8.8,4,,3,21,ECE,Placed
male,7.47,1,,3,21,ECE,Placed
male,7.8,1,,3,21,ECE,Placed
male,8.3,4,,3,21,ECE,Placed
male,6.35,1,,3,21,ECE,Placed
male,7.1,1,,3,21,ECE,Placed
male,7.5,1,,3,21,ECE,Placed
male,8.82,3,,3,21,ECE,Placed
male,6.5,1,,3,21,ECE,Placed
male,7.15,1,,3,21,ECE,Placed
male,8.01,1,,3,21,ECE,Placed
male,6.0,1,,3,21,ECE,Placed
male,7.7,1,,3,21,ECE,Placed
male,8.71,1,,3,21,ECE,Placed
male,8.37,1,,3,21,ECE,Placed
female,8.53,1,,3,21,ECE,Placed
male,7.88,0,,3,21,ECE,Not Placed
female,8.14,0,,3,21,ECE,Not Placed
female,7.83,0,,3,21,ECE,Not Placed
male,7.83,1,,3,21,ECE,Placed
male,7.99,0,,3,21,ECE,Not Placed
male,5.63,0,,3,21,ECE,Not Placed
female,8.3,0,,3,21,ECE,Not Placed
male,6.43,1,,3,21,ECE,Placed
male,5.6,0,,3,21,ECE,Not Placed
female,7.0,0,,3,21,ECE,Not Placed
male,5.8,0,,3,21,ECE,Not Placed
male,7.0,2,,3,21,ECE,Placed
female,8.207228916,1,0.0,1,10,EEE,Placed
female,8.638120482,1,0.0,1,10,EEE,Placed
female,8.440090361,1,0.0,1,10,EEE,Placed
female,6.828795180999999,0,1.0,1,10,EEE,Not Placed
female,8.899373493999999,1,0.0,1,10,EEE,Placed
female,7.004373493999999,1,0.0,1,10,EEE,Placed
female,7.342246987999999,1,0.0,1,10,EEE,Placed
female,7.729951807000001,1,0.0,1,10,EEE,Placed
female,6.905921687,0,1.0,1,10,EEE,Not Placed
female,7.498771084,1,0.0,1,10,EEE,Placed
female,8.125301205,1,0.0,1,10,EEE,Placed
female,6.979283133,0,2.0,1,10,EEE,Not Placed
female,9.120481928,1,0.0,1,10,EEE,Placed
female,6.098192771,1,3.0,1,10,EEE,Placed
female,5.792771084,0,4.0,1,10,EEE,Not Placed
female,7.2671325300000005,1,0.0,1,10,EEE,Placed
male,7.773656626999999,1,0.0,1,10,EEE,Placed
male,6.443373493999999,0,1.0,1,10,EEE,Not Placed
male,7.105969880000001,1,0.0,1,10,EEE,Placed
male,7.245849398,0,0.0,1,10,EEE,Not Placed
male,6.223945783,1,3.0,1,10,EEE,Placed
male,7.809433735000001,0,0.0,1,10,EEE,Not Placed
male,8.040759036,1,0.0,1,10,EEE,Placed
male,7.426427711,1,0.0,1,10,EEE,Placed
male,6.286572289,0,2.0,1,10,EEE,Not Placed
male,8.183210843000001,0,0.0,1,10,EEE,Not Placed
male,8.507993976,1,0.0,1,10,EEE,Placed
male,5.6792650600000005,0,2.0,1,10,EEE,Not Placed
male,6.8024096389999995,0,0.0,1,10,EEE,Not Placed
male,6.0117771079999995,0,0.0,1,10,EEE,Not Placed
male,7.722855422,1,0.0,1,10,EEE,Placed
male,6.170783133,0,0.0,1,10,EEE,Not Placed
male,5.443066265000001,0,1.0,1,10,EEE,Not Placed
male,7.510409639,1,0.0,1,10,EEE,Placed
male,7.4671867469999995,1,0.0,1,10,EEE,Placed
male,7.751566264999999,1,0.0,1,10,EEE,Placed
male,7.395042169,1,0.0,1,10,EEE,Placed
male,6.898783133,1,0.0,1,10,EEE,Placed
male,6.807114457999999,0,0.0,1,10,EEE,Not Placed
male,5.565313253,0,3.0,1,10,EEE,Not Placed
male,6.816771084,1,0.0,1,10,EEE,Placed
male,6.990361446,0,0.0,1,10,EEE,Not Placed
male,7.108150602,1,0.0,1,10,EEE,Placed
male,5.491168675,0,2.0,1,10,EEE,Not Placed
male,5.917975904,0,0.0,1,10,EEE,Not Placed
male,7.2168674699999995,1,0.0,1,10,EEE,Placed
male,8.503246987999999,1,0.0,1,10,EEE,Placed
male,7.956740964,1,0.0,1,10,EEE,Placed
male,7.375903614,1,0.0,1,10,EEE,Placed
male,7.489156627,0,0.0,1,10,EEE,Not Placed
male,7.22636747,1,0.0,1,10,EEE,Placed
male,7.999879518,0,0.0,1,10,EEE,Not Placed
male,6.002777108,1,1.0,1,10,EEE,Placed
male,7.465714285999999,0,0.0,1,10,EEE,Not Placed
male,7.4354621850000004,1,0.0,1,10,EEE,Placed
male,7.4788235290000005,0,0.0,1,10,EEE,Not Placed
male,8.174789916,1,0.0,1,10,EEE,Placed
female,5.112521008,0,4.0,1,10,EEE,Not Placed
female,6.325966386999999,0,0.0,1,10,EEE,Not Placed
female,7.302,2,0.0,1,12,EEE,Placed
female,7.016,3,0.0,1,12,EEE,Placed
female,8.504999999999999,2,0.0,1,12,EEE,Placed
female,8.309000000000001,2,0.0,1,12,EEE,Placed
female,7.362,2,1.0,1,12,EEE,Placed
female,8.231,2,0.0,1,12,EEE,Placed
female,8.341,2,0.0,1,12,EEE,Placed
female,8.659,2,0.0,1,12,EEE,Placed
female,7.915000000000001,2,0.0,1,12,EEE,Placed
female,6.583,0,1.0,1,12,EEE,Not Placed
female,9.095,3,0.0,1,12,EEE,Placed
female,6.923,2,2.0,1,12,EEE,Placed
female,7.920999999999999,3,0.0,1,12,EEE,Placed
female,8.838,3,0.0,1,12,EEE,Placed
female,7.237,2,0.0,1,12,EEE,Placed
female,8.032,3,0.0,1,12,EEE,Placed
female,9.244,3,0.0,1,12,EEE,Placed
female,7.06,2,0.0,1,12,EEE,Placed
female,7.76,3,0.0,1,12,EEE,Placed
female,6.008,1,4.0,1,12,EEE,Placed
female,7.6930000000000005,1,0.0,1,12,EEE,Placed
male,8.181000000000001,3,0.0,1,12,EEE,Placed
male,7.959999999999999,2,0.0,1,12,EEE,Placed
male,7.456999999999999,1,1.0,1,12,EEE,Placed
male,8.02,2,0.0,1,12,EEE,Placed
male,6.242,1,1.0,1,12,EEE,Placed
male,7.859999999999999,2,0.0,1,12,EEE,Placed
male,6.371,1,1.0,1,12,EEE,Placed
male,7.3870000000000005,1,0.0,1,12,EEE,Placed
male,7.025,1,1.0,1,12,EEE,Placed
male,6.423,2,4.0,1,12,EEE,Placed
male,8.190000000000001,1,0.0,1,12,EEE,Placed
male,6.327,2,2.0,1,12,EEE,Placed
male,7.162000000000001,1,0.0,1,12,EEE,Placed
male,6.01,1,0.0,1,12,EEE,Placed
male,6.44,0,3.0,1,12,EEE,Not Placed
male,8.277,2,0.0,1,12,EEE,Placed
male,7.104000000000001,1,0.0,1,12,EEE,Placed
male,7.643000000000001,1,0.0,1,12,EEE,Placed
male,6.7620000000000005,0,0.0,1,12,EEE,Not Placed
male,7.606,2,0.0,1,12,EEE,Placed
male,6.011,0,0.0,1,12,EEE,Not Placed
male,6.7829999999999995,1,0.0,1,12,EEE,Placed
male,8.038,1,0.0,1,12,EEE,Placed
male,7.279999999999999,2,0.0,1,12,EEE,Placed
male,8.131,1,0.0,1,12,EEE,Placed
male,7.556,1,0.0,1,12,EEE,Placed
male,9.156,3,0.0,1,12,EEE,Placed
male,6.622,1,0.0,1,12,EEE,Placed
male,7.486,0,0.0,1,12,EEE,Not Placed
male,6.822,1,0.0,1,12,EEE,Placed
male,7.656999999999999,1,0.0,1,12,EEE,Placed
male,6.0840000000000005,0,2.0,1,12,EEE,Not Placed
male,7.3420000000000005,1,0.0,1,12,EEE,Placed
female,7.775,2,0.0,1,13,EEE,Placed
female,7.290000000000001,1,0.0,1,13,EEE,Placed
female,8.004999999999999,1,0.0,1,13,EEE,Placed
female,8.471,3,0.0,1,13,EEE,Placed
female,7.2379999999999995,1,0.0,1,13,EEE,Placed
female,7.5840000000000005,0,0.0,1,13,EEE,Not Placed
female,8.218,2,0.0,1,13,EEE,Placed
female,7.726000000000001,1,1.0,1,13,EEE,Placed
female,9.095,3,0.0,1,13,EEE,Placed
female,6.733,1,2.0,1,13,EEE,Placed
female,8.029,0,2.0,1,13,EEE,Not Placed
female,7.813,0,0.0,1,13,EEE,Not Placed
female,8.287,1,0.0,1,13,EEE,Placed
female,9.158,1,0.0,1,13,EEE,Placed
female,8.139,2,0.0,1,13,EEE,Placed
female,8.403,1,0.0,1,13,EEE,Placed
female,8.581,1,0.0,1,13,EEE,Placed
female,8.023,1,0.0,1,13,EEE,Placed
female,8.3,1,0.0,1,13,EEE,Placed
female,8.489,3,0.0,1,13,EEE,Placed
female,8.204,2,0.0,1,13,EEE,Placed
female,7.305,0,0.0,1,13,EEE,Not Placed
female,7.868,1,0.0,1,13,EEE,Placed
female,8.283,1,0.0,1,13,EEE,Placed
male,8.347,1,0.0,1,13,EEE,Placed
male,8.052,3,0.0,1,13,EEE,Placed
male,6.1259999999999994,0,0.0,1,13,EEE,Not Placed
male,7.556,1,0.0,1,13,EEE,Placed
male,7.9590000000000005,1,0.0,1,13,EEE,Placed
male,6.525,0,1.0,1,13,EEE,Not Placed
male,6.002000000000001,0,0.0,1,13,EEE,Not Placed
male,7.4159999999999995,2,0.0,1,13,EEE,Placed
male,8.029,0,0.0,1,13,EEE,Not Placed
male,7.642,1,0.0,1,13,EEE,Placed
male,8.2,0,0.0,1,13,EEE,Not Placed
male,8.414,3,0.0,1,13,EEE,Placed
male,7.127,2,0.0,1,13,EEE,Placed
male,7.664,1,0.0,1,13,EEE,Placed
male,7.948,2,0.0,1,13,EEE,Placed
male,6.821,1,0.0,1,13,EEE,Placed
male,8.26,3,0.0,1,13,EEE,Placed
male,7.0329999999999995,0,1.0,1,13,EEE,Not Placed
male,7.571,0,0.0,1,13,EEE,Not Placed
male,6.695,0,0.0,1,13,EEE,Not Placed
male,7.938,0,0.0,1,13,EEE,Not Placed
male,7.775,1,0.0,1,13,EEE,Placed
male,6.526000000000001,0,0.0,1,13,EEE,Not Placed
male,8.581,1,0.0,1,13,EEE,Placed
male,6.0009999999999994,1,0.0,1,13,EEE,Placed
male,6.9590000000000005,0,0.0,1,13,EEE,Not Placed
male,7.048,0,0.0,1,13,EEE,Not Placed
male,6.8340000000000005,0,1.0,1,13,EEE,Not Placed
male,8.543000000000001,2,0.0,1,13,EEE,Placed
male,7.623,1,0.0,1,13,EEE,Placed
male,7.383,2,0.0,1,13,EEE,Placed
male,6.593000000000001,0,1.0,1,13,EEE,Not Placed
male,7.748,2,0.0,1,13,EEE,Placed
male,7.302,1,0.0,1,13,EEE,Placed
male,7.359999999999999,0,0.0,1,13,EEE,Not Placed
female,7.0,1,,1,14,EEE,Placed
female,8.440000000000001,2,,1,14,EEE,Placed
female,8.279,1,,1,14,EEE,Placed
female,8.115,2,,1,14,EEE,Placed
female,8.405,1,,1,14,EEE,Placed
female,6.135,0,,1,14,EEE,Not Placed
female,8.964,2,,1,14,EEE,Placed
female,8.869,2,,1,14,EEE,Placed
female,8.664,1,,1,14,EEE,Placed
female,8.969,3,,1,14,EEE,Placed
female,6.883,1,,1,14,EEE,Placed
female,6.258,0,,1,14,EEE,Not Placed
female,8.931999999999999,1,,1,14,EEE,Placed
female,7.0409999999999995,0,,1,14,EEE,Not Placed
female,8.373999999999999,1,,1,14,EEE,Placed
female,7.772,0,,1,14,EEE,Not Placed
female,8.290000000000001,1,,1,14,EEE,Placed
female,8.333,2,,1,14,EEE,Placed
female,8.923,1,,1,14,EEE,Placed
female,8.25,1,,1,14,EEE,Placed
female,8.656,1,,1,14,EEE,Placed
female,7.57,2,,1,14,EEE,Placed
male,7.109,0,,1,14,EEE,Not Placed
male,6.39,0,,1,14,EEE,Not Placed
male,8.07,1,,1,14,EEE,Placed
male,6.325,1,,1,14,EEE,Placed
male,6.94,0,,1,14,EEE,Not Placed
male,8.559999999999999,0,,1,14,EEE,Not Placed
male,7.24,0,,1,14,EEE,Not Placed
male,8.64,2,,1,14,EEE,Placed
male,8.61,2,,1,14,EEE,Placed
male,8.604000000000001,1,,1,14,EEE,Placed
male,7.415000000000001,0,,1,14,EEE,Not Placed
male,8.943000000000001,2,,1,14,EEE,Placed
male,6.29,1,,1,14,EEE,Placed
male,8.497,1,,1,14,EEE,Placed
male,7.997,2,,1,14,EEE,Placed
male,7.263,0,,1,14,EEE,Not Placed
male,8.16,2,,1,14,EEE,Placed
male,6.34,1,,1,14,EEE,Placed
male,8.17,2,,1,14,EEE,Placed
male,9.290000000000001,0,,1,14,EEE,Not Placed
male,7.07,0,,1,14,EEE,Not Placed
male,6.889,0,,1,14,EEE,Not Placed
male,7.220000000000001,2,,1,14,EEE,Placed
male,6.26,0,,1,14,EEE,Not Placed
male,8.494,3,,1,14,EEE,Placed
male,7.01,1,,1,14,EEE,Placed
male,8.497,2,,1,14,EEE,Placed
male,6.69,0,,1,14,EEE,Not Placed
male,7.220000000000001,1,,1,14,EEE,Placed
male,7.15,1,,1,14,EEE,Placed
male,8.45,2,,1,14,EEE,Placed
male,7.51,2,,1,14,EEE,Placed
male,7.92,3,,1,14,EEE,Placed
male,8.16,2,,1,14,EEE,Placed
male,7.82,1,,1,14,EEE,Placed
male,6.840000000000001,0,,1,14,EEE,Not Placed
male,6.01,1,,1,14,EEE,Placed
male,7.6,0,,1,14,EEE,Not Placed
male,6.0200000000000005,0,,1,14,EEE,Not Placed
male,7.24,1,,1,14,EEE,Placed
male,6.1899999999999995,0,,1,14,EEE,Not Placed
male,8.2,0,,1,14,EEE,Not Placed
female,8.49,2,0.0,1,15,EEE,Placed
female,6.002000000000001,0,1.0,1,15,EEE,Not Placed
female,6.745,1,0.0,1,15,EEE,Placed
female,6.0,1,6.0,1,15,EEE,Placed
female,9.065000000000001,1,0.0,1,15,EEE,Placed
female,8.120000000000001,2,0.0,1,15,EEE,Placed
female,7.88,1,0.0,1,15,EEE,Placed
female,8.653,2,0.0,1,15,EEE,Placed
female,9.041,1,0.0,1,15,EEE,Placed
female,8.243,1,0.0,1,15,EEE,Placed
female,7.543000000000001,1,0.0,1,15,EEE,Placed
female,8.004999999999999,1,0.0,1,15,EEE,Placed
female,6.317,2,1.0,1,15,EEE,Placed
female,6.0,1,8.0,1,15,EEE,Placed
female,8.434999999999999,4,0.0,1,15,EEE,Placed
female,7.984,1,0.0,1,15,EEE,Placed
female,8.906,1,0.0,1,15,EEE,Placed
female,7.614,1,0.0,1,15,EEE,Placed
female,6.5840000000000005,0,1.0,1,15,EEE,Not Placed
female,7.114,1,0.0,1,15,EEE,Placed
female,8.125,3,0.0,1,15,EEE,Placed
female,7.6530000000000005,1,0.0,1,15,EEE,Placed
male,6.5760000000000005,1,0.0,1,15,EEE,Placed
male,8.10825,3,0.0,1,15,EEE,Placed
male,6.465000000000001,1,0.0,1,15,EEE,Placed
male,7.55,4,0.0,1,15,EEE,Placed
male,7.6,1,0.0,1,15,EEE,Placed
male,7.529999999999999,0,0.0,1,15,EEE,Not Placed
male,7.5,1,0.0,1,15,EEE,Placed
male,8.027,2,0.0,1,15,EEE,Placed
male,6.76,1,0.0,1,15,EEE,Placed
male,7.935,1,0.0,1,15,EEE,Placed
male,7.6,1,1.0,1,15,EEE,Placed
male,7.6,2,0.0,1,15,EEE,Placed
male,7.2,1,0.0,1,15,EEE,Placed
male,7.079000000000001,1,0.0,1,15,EEE,Placed
male,7.475,3,0.0,1,15,EEE,Placed
male,6.005,0,3.0,1,15,EEE,Not Placed
male,6.005,1,6.0,1,15,EEE,Placed
male,7.58,1,1.0,1,15,EEE,Placed
male,6.18,1,2.0,1,15,EEE,Placed
male,7.4,2,0.0,1,15,EEE,Placed
male,7.9799999999999995,1,0.0,1,15,EEE,Placed
male,6.0,0,0.0,1,15,EEE,Not Placed
male,6.779999999999999,0,0.0,1,15,EEE,Not Placed
male,7.151999999999999,2,0.0,1,15,EEE,Placed
male,6.3,0,1.0,1,15,EEE,Not Placed
male,7.65,1,0.0,1,15,EEE,Placed
male,7.965999999999999,2,0.0,1,15,EEE,Placed
male,6.5,1,0.0,1,15,EEE,Placed
male,6.0,0,3.0,1,15,EEE,Not Placed
male,7.1,0,0.0,1,15,EEE,Not Placed
male,7.1,1,0.0,1,15,EEE,Placed
male,6.43,2,0.0,1,15,EEE,Placed
male,8.8,2,0.0,1,15,EEE,Placed
male,6.008,0,0.0,1,15,EEE,Not Placed
male,7.575,2,0.0,1,15,EEE,Placed
female,6.5200000000000005,0,1.0,1,15,EEE,Not Placed
female,6.338,0,0.0,1,15,EEE,Not Placed
female,7.756,0,0.0,1,15,EEE,Not Placed
female,7.7364999999999995,0,0.0,1,15,EEE,Not Placed
male,7.6,0,0.0,1,15,EEE,Not Placed
male,8.1,0,0.0,1,15,EEE,Not Placed
male,8.4,0,0.0,1,15,EEE,Not Placed
male,7.35,0,0.0,1,15,EEE,Not Placed
male,8.004999999999999,0,0.0,1,15,EEE,Not Placed
male,7.502,0,0.0,1,15,EEE,Not Placed
male,7.95,0,0.0,1,15,EEE,Not Placed
male,8.73,1,0.0,1,15,EEE,Placed
male,6.0,0,0.0,1,15,EEE,Not Placed
female,7.3899,0,0.0,1,16,EEE,Not Placed
female,7.499,3,0.0,1,16,EEE,Placed
female,8.008,4,0.0,1,16,EEE,Placed
female,7.752,2,0.0,1,16,EEE,Placed
female,8.949,4,0.0,1,16,EEE,Placed
female,7.053,0,0.0,1,16,EEE,Not Placed
female,6.851000000000001,1,0.0,1,16,EEE,Placed
female,8.161,1,0.0,1,16,EEE,Placed
female,7.787000000000001,3,0.0,1,16,EEE,Placed
female,7.001,2,0.0,1,16,EEE,Placed
female,7.81,1,0.0,1,16,EEE,Placed
female,6.359,1,0.0,1,16,EEE,Placed
female,6.132,1,0.0,1,16,EEE,Placed
female,5.456,1,1.0,1,16,EEE,Placed
female,7.758,2,0.0,1,16,EEE,Placed
female,7.611,2,0.0,1,16,EEE,Placed
female,7.1129999999999995,2,0.0,1,16,EEE,Placed
female,8.679,2,0.0,1,16,EEE,Placed
female,5.424,1,5.0,1,16,EEE,Placed
female,8.379000000000001,2,0.0,1,16,EEE,Placed
female,7.286,1,0.0,1,16,EEE,Placed
female,7.453,2,0.0,1,16,EEE,Placed
female,7.053,1,0.0,1,16,EEE,Placed
male,7.267,3,0.0,1,16,EEE,Placed
male,8.626999999999999,3,0.0,1,16,EEE,Placed
male,7.197,3,0.0,1,16,EEE,Placed
male,8.337,1,0.0,1,16,EEE,Placed
male,7.511,1,0.0,1,16,EEE,Placed
male,6.08,2,0.0,1,16,EEE,Placed
male,7.186,1,0.0,1,16,EEE,Placed
male,7.044,1,0.0,1,16,EEE,Placed
male,8.312999999999999,2,0.0,1,16,EEE,Placed
male,6.506,0,0.0,1,16,EEE,Not Placed
male,7.743,1,0.0,1,16,EEE,Placed
male,8.568999999999999,4,0.0,1,16,EEE,Placed
male,7.7170000000000005,4,0.0,1,16,EEE,Placed
male,7.267,4,0.0,1,16,EEE,Placed
male,6.003,2,,1,16,EEE,Placed
male,6.679,1,0.0,1,16,EEE,Placed
male,7.551,3,0.0,1,16,EEE,Placed
male,8.132,4,0.0,1,16,EEE,Placed
male,8.02,3,0.0,1,16,EEE,Placed
male,6.9030000000000005,1,0.0,1,16,EEE,Placed
male,7.901999999999999,4,0.0,1,16,EEE,Placed
male,7.764,3,0.0,1,16,EEE,Placed
male,7.536,1,0.0,1,16,EEE,Placed
male,8.046,3,0.0,1,16,EEE,Placed
male,6.9266000000000005,1,0.0,1,16,EEE,Placed
male,5.971,0,3.0,1,16,EEE,Not Placed
male,7.036,3,0.0,1,16,EEE,Placed
male,6.578,1,0.0,1,16,EEE,Placed
male,5.695,0,5.0,1,16,EEE,Not Placed
male,7.111,0,0.0,1,16,EEE,Not Placed
male,8.241,1,0.0,1,16,EEE,Placed
male,5.559,0,3.0,1,16,EEE,Not Placed
male,5.968,0,2.0,1,16,EEE,Not Placed
male,6.912000000000001,4,0.0,1,16,EEE,Placed
male,6.1979999999999995,0,0.0,1,16,EEE,Not Placed
male,7.122,1,0.0,1,16,EEE,Placed
female,8.236,4,0.0,1,16,EEE,Placed
male,7.4079999999999995,0,0.0,1,16,EEE,Not Placed
male,7.640000000000001,0,0.0,1,16,EEE,Not Placed
male,7.257,0,0.0,1,16,EEE,Not Placed
male,7.555,1,0.0,1,16,EEE,Placed
male,6.493,0,0.0,1,16,EEE,Not Placed
female,7.022,0,0.0,1,16,EEE,Not Placed
male,6.817,0,1.0,1,16,EEE,Not Placed
female,7.773000000000001,4,0.0,1,16,EEE,Placed
male,6.773000000000001,1,0.0,1,16,EEE,Placed
